contract,route,sample_id,D_L1,delta_AE
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2013,0.3181719817221164,0.1926805973052978
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2014,0.4109177254140377,0.0900753736495971
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2015,0.3328659124672413,0.0732108354568481
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2016,0.5694174244999886,0.1665093898773193
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2017,0.5523648485541344,-0.1949186325073242
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2018,0.5185654945671558,-0.0415980815887451
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2019,0.4794577546417713,0.012781334877014
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2020,0.3426233120262623,0.0879784822463989
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2021,0.9277958124876022,0.3603012561798095
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2022,0.91397687420249,0.2661375999450683
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2023,0.2348439283668995,0.0471863746643066
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2001,1.6466247122734785,0.2794009447097778
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2002,0.98141854070127,0.0842794179916381
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2003,1.2213186975568533,-0.3252987861633301
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2004,1.1853313110768795,0.3144172430038452
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2005,1.27717917971313,-0.029939489364624
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2006,0.7902896516025066,0.0019913911819458
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2007,0.7254099100828171,-0.0920983552932739
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2008,0.9990272466093302,-0.1005666742324828
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2009,0.4265292380005121,-0.2010143775939941
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2010,1.556781578809023,0.2589222192764282
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2011,1.0322579648345709,0.2858400344848633
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2012,1.014622624963522,0.2375465631484985
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2013,0.8652484621852636,0.3163924217224121
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2014,0.7890492863953114,0.0945544242858886
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2015,0.8456127010285854,0.2067973613739013
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2016,1.5703176707029345,0.1482430696487426
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2017,0.8082494772970676,0.2043942213058471
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2018,0.9140120949596168,0.1109098196029663
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2019,0.9023830257356168,0.1116946935653686
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2020,1.161182064563036,0.24320650100708
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2021,1.3263546340167522,0.3297017812728882
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2022,1.8271235935389996,0.099414207458496
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-422|2023,0.7982492558658123,0.2114866971969604
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2001,2.50255423784256,-0.4141546716690065
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2002,1.9292956199496984,-0.49088138341903687
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2003,2.422192514874041,0.33638882637023926
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2004,2.197661003097892,-0.7322247624397278
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2005,2.3058873005211353,0.1596154928207398
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2006,1.1305862814188004,-0.4529760479927063
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2007,1.728317491710186,0.641780436038971
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2008,2.028074068017304,0.45623016357421875
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2009,2.2284465609118342,0.4641581296920776
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2010,2.358770625665784,0.40174388885498047
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2011,1.9035100191831589,-0.7292671837806703
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2012,1.7617344111204147,-0.5439589023590088
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2013,2.231192022562027,-0.6505867004394528
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2014,1.6611057259142399,-0.5524305701255798
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2015,1.7696993127465248,-0.40869010162353536
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2016,2.5171818220987916,0.5394785404205322
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2017,2.125158689916134,-1.0226992964744568
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2018,2.0946276634931564,-0.47388261556625366
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2019,1.8843144215643406,-0.4150235056877136
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2020,2.047857129946351,-0.6830151081085205
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2021,2.304128697142005,-0.6183962821960449
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2022,2.69366817176342,-0.26663415145874
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-431|2023,1.7463798765093088,-0.45651012659072876
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2001,0.4682517163455486,-0.145035982131958
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2002,0.456943329423666,0.1948391199111938
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2003,0.6937438659369946,0.0274727344512939
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2004,0.548111367970705,0.1631896495819091
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2005,0.5343921817839146,0.1372010707855224
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2006,0.3152900971472263,-0.0685232877731323
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2007,0.5162109695374966,-0.0923604965209961
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2008,0.3523798882961273,-0.1972553730010986
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2009,0.6241182163357735,-0.0862622261047363
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2010,0.5638363286852837,0.0046566724777221
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2011,0.5560384280979633,0.054262638092041
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2012,0.4837220869958401,0.2198160886764526
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2013,0.6348056383430958,-0.149648904800415
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2014,0.5158860757946968,0.0957977771759033
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2015,0.3779795728623867,0.242331862449646
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2016,0.5241041667759418,-0.0517256259918212
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2017,0.570163369178772,0.0614964962005615
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2018,0.6009521745145321,-0.0563287734985351
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2019,0.294141486287117,-0.0022655725479125
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2020,0.5666194185614586,0.0064699649810791
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2021,0.5952203385531902,-0.0371588993072506
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2022,0.4070086851716041,0.1049015522003173
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-521|2023,0.3004302568733692,-0.1312359571456909
